Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
2055.034907,pps_trial_start,B3_T86,TactileOnly,,,30,30
2055.409869,pps_vib_fired,B3_T86,,,,D7,64
2056.104262,pps_response,,,,,,62
2058.200991,pps_trial_start,B3_T87,VisualOnly,,,1,1
2064.408218,pps_trial_start,B3_T88,VisualOnly,,,1,1
2071.156853,pps_trial_start,B3_T89,TactileOnly,,,26,26
2071.781463,pps_vib_fired,B3_T89,,,,D6,64
2072.434645,pps_response,,,,,,62
2074.586699,pps_trial_start,B3_T90,Both,,,49,49
2076.905712,pps_vib_fired,B3_T90,,,,D5,64
2077.697422,pps_response,,,,,,62
2081.183240,pps_trial_start,B3_T91,TactileOnly,,,21,21
2083.488183,pps_vib_fired,B3_T91,,,,D5,64
2084.238103,pps_response,,,,,,62
